ID	 pred 	 actual 	 correct
6694	1962	1968	True
5627	1965	1986	False
1733	1961	2009	False
3355	1965	2000	False
2870	1964	2002	False
6490	1962	1969	True
1140	1965	2012	False
2985	1965	2002	False
6228	1961	1973	False
440	1963	2016	False
3249	1964	2000	False
2011	1965	2007	False
700	1963	2015	False
920	1964	2013	False
513	1964	2016	False
116	1963	2019	False
5703	1965	1985	False
7200	1962	1966	True
4195	1963	1995	False
3712	1965	1998	False
1721	1961	2009	False
3189	1964	2001	False
7522	1961	1964	True
542	1964	2016	False
841	1964	2014	False
7742	1962	1962	True
7825	1965	1962	False
37	1963	2019	False
2329	1963	2006	False
2149	1965	2007	False
6253	1961	1973	False
2132	1964	2007	False
4286	1964	1994	False
5944	1961	1982	False
5818	1961	1985	False
3613	1964	1998	False
1239	1965	2012	False
283	1965	2018	False
5156	1965	1989	False
77	1964	2019	False
3520	1963	1999	False
6650	1961	1969	True
7488	1965	1964	False
1340	1964	2011	False
1227	1963	2012	False
1959	1962	2008	False
3929	1965	1996	False
4994	1965	1990	False
7931	1962	1961	False
3735	1961	1998	False
7651	1962	1963	True
5803	1963	1985	False
641	1965	2015	False
6040	1961	1977	False
946	1965	2013	False
2008	1965	2007	False
4741	1964	1991	False
4075	1961	1996	False
1242	1965	2012	False
1614	1961	2010	False
6222	1963	1973	True
1484	1965	2010	False
268	1965	2018	False
3489	1964	1999	False
4472	1964	1993	False
7194	1962	1966	True
3719	1965	1998	False
4424	1963	1993	False
2276	1963	2006	False
1188	1961	2012	False
560	1961	2015	False
3853	1961	1997	False
6797	1962	1968	True
7009	1962	1967	True
3669	1965	1998	False
5415	1965	1987	False
4249	1964	1995	False
5503	1961	1987	False
2579	1961	2004	False
3046	1965	2001	False
850	1965	2014	False
7119	1965	1966	True
1603	1964	2010	False
1507	1963	2010	False
5281	1965	1988	False
1790	1961	2009	False
1909	1961	2008	False
5691	1963	1985	False
3279	1965	2000	False
5201	1963	1988	False
5544	1964	1986	False
3451	1964	1999	False
7135	1962	1966	True
4546	1965	1993	False
6296	1963	1971	True
8108	1962	1960	False
718	1965	2015	False
1864	1965	2008	False
914	1964	2013	False
5621	1961	1986	False
1501	1965	2010	False
4196	1965	1995	False
2554	1961	2004	False
247	1965	2018	False
2598	1965	2004	False
3298	1965	2000	False
6686	1963	1968	True
5475	1965	1987	False
2216	1965	2006	False
948	1960	2013	False
7295	1962	1965	True
5993	1961	1980	False
2527	1965	2004	False
1489	1965	2010	False
5756	1961	1985	False
968	1965	2013	False
5240	1961	1988	False
2381	1965	2005	False
2243	1965	2006	False
2970	1965	2002	False
6342	1963	1970	True
4517	1965	1993	False
1137	1965	2012	False
6108	1963	1977	False
4452	1964	1993	False
7894	1961	1962	True
174	1961	2018	False
4031	1965	1996	False
2658	1964	2004	False
4475	1961	1993	False
667	1965	2015	False
1316	1961	2011	False
1139	1961	2012	False
1623	1965	2009	False
1166	1963	2012	False
5089	1965	1989	False
3381	1961	2000	False
3063	1964	2001	False
5689	1965	1985	False
7524	1963	1964	True
1346	1965	2011	False
4083	1964	1996	False
5253	1965	1988	False
3127	1965	2001	False
8206	1962	1960	False
2809	1961	2003	False
351	1961	2017	False
7178	1965	1966	True
289	1965	2017	False
1970	1965	2008	False
4745	1964	1991	False
8158	1965	1960	False
6316	1961	1971	True
1992	1963	2007	False
7099	1961	1966	True
2627	1965	2004	False
2702	1965	2003	False
1468	1964	2010	False
5444	1961	1987	False
3586	1964	1998	False
3136	1965	2001	False
7809	1965	1962	False
7236	1962	1965	True
1125	1964	2012	False
3963	1964	1996	False
1433	1964	2011	False
2359	1965	2005	False
8251	1962	1960	False
6271	1961	1973	False
6289	1964	1972	True
613	1965	2015	False
6059	1960	1977	False
5231	1963	1988	False
7238	1962	1965	True
1605	1965	2010	False
1280	1965	2011	False
7050	1962	1966	True
4919	1961	1990	False
304	1963	2017	False
7455	1964	1964	True
7874	1960	1962	True
2056	1965	2007	False
4371	1961	1994	False
3392	1964	2000	False
2919	1961	2002	False
6248	1963	1973	True
1596	1961	2010	False
390	1965	2016	False
2924	1964	2002	False
957	1964	2013	False
7925	1962	1961	False
5973	1961	1981	False
5434	1963	1987	False
5597	1963	1986	False
1828	1965	2008	False
1366	1963	2011	False
6520	1962	1969	True
3098	1963	2001	False
1213	1965	2012	False
4806	1964	1991	False
1185	1964	2012	False
607	1960	2015	False
1362	1961	2011	False
5965	1965	1981	False
1723	1964	2009	False
1255	1965	2012	False
3030	1964	2002	False
2408	1962	2005	False
60	1964	2019	False
5535	1961	1986	False
59	1961	2019	False
2353	1965	2005	False
3009	1964	2002	False
5920	1964	1983	False
4357	1963	1994	False
7740	1962	1962	True
1637	1964	2009	False
3484	1964	1999	False
2318	1961	2006	False
7471	1963	1964	True
5019	1964	1990	False
2118	1965	2007	False
6460	1963	1970	True
6332	1965	1970	True
175	1965	2018	False
3072	1965	2001	False
1734	1961	2009	False
3794	1964	1997	False
2873	1965	2002	False
8016	1961	1961	True
311	1965	2017	False
1319	1964	2011	False
2207	1964	2006	False
2923	1965	2002	False
259	1965	2018	False
5329	1965	1988	False
4304	1965	1994	False
4102	1965	1995	False
1165	1964	2012	False
6985	1965	1967	True
7901	1962	1961	False
2261	1965	2006	False
959	1964	2013	False
5642	1961	1986	False
7572	1962	1963	True
2897	1964	2002	False
591	1964	2015	False
7881	1962	1962	True
4727	1961	1991	False
3365	1965	2000	False
1210	1961	2012	False
2950	1962	2002	False
7684	1962	1963	True
5312	1965	1988	False
2253	1965	2006	False
2266	1961	2006	False
375	1961	2017	False
4017	1963	1996	False
1842	1961	2008	False
2937	1965	2002	False
2989	1965	2002	False
3541	1964	1999	False
7094	1965	1966	True
4650	1964	1992	False
474	1964	2016	False
5214	1965	1988	False
7803	1961	1962	True
888	1965	2014	False
3371	1965	2000	False
4446	1961	1993	False
5553	1965	1986	False
2517	1965	2004	False
6113	1961	1977	False
3305	1961	2000	False
315	1963	2017	False
1572	1964	2010	False
2435	1965	2005	False
3765	1961	1997	False
7707	1965	1963	False
7926	1965	1961	False
4265	1961	1994	False
2286	1961	2006	False
4905	1961	1990	False
7964	1962	1961	False
5506	1964	1987	False
7277	1962	1965	True
1538	1963	2010	False
8200	1962	1960	False
3974	1965	1996	False
2699	1965	2003	False
5564	1965	1986	False
118	1964	2019	False
7323	1962	1965	True
6173	1965	1976	False
2019	1964	2007	False
6880	1962	1967	True
3234	1964	2000	False
144	1965	2018	False
1789	1965	2009	False
2643	1965	2004	False
5583	1965	1986	False
1608	1964	2010	False
5113	1961	1989	False
3594	1965	1998	False
2316	1964	2006	False
331	1965	2017	False
1122	1965	2012	False
1000	1961	2013	False
1472	1964	2010	False
8220	1962	1960	False
7472	1960	1964	True
4832	1963	1991	False
1821	1964	2008	False
7860	1962	1962	True
5886	1965	1983	False
2051	1965	2007	False
5099	1964	1989	False
3513	1964	1999	False
5570	1963	1986	False
3123	1964	2001	False
7108	1962	1966	True
1449	1961	2010	False
2348	1965	2005	False
2496	1961	2005	False
4993	1964	1990	False
5158	1961	1989	False
6322	1964	1970	True
5345	1965	1988	False
1467	1962	2010	False
2780	1965	2003	False
1400	1960	2011	False
1057	1965	2013	False
2540	1965	2004	False
3798	1965	1997	False
57	1965	2019	False
4465	1964	1993	False
2486	1965	2005	False
6091	1962	1977	False
3475	1964	1999	False
4453	1963	1993	False
5011	1964	1990	False
3059	1961	2001	False
8227	1962	1960	False
3779	1965	1997	False
1293	1965	2011	False
4603	1964	1992	False
5613	1962	1986	False
3383	1965	2000	False
1525	1965	2010	False
4042	1964	1996	False
3632	1961	1998	False
4973	1962	1990	False
1300	1965	2011	False
6002	1965	1980	False
643	1965	2015	False
716	1965	2015	False
7645	1962	1963	True
3433	1965	1999	False
7729	1962	1962	True
2406	1963	2005	False
8019	1965	1961	False
1811	1965	2008	False
1511	1961	2010	False
2841	1961	2003	False
6347	1962	1970	True
1184	1963	2012	False
4931	1964	1990	False
2302	1961	2006	False
1929	1961	2008	False
4638	1965	1992	False
6586	1965	1969	True
4289	1965	1994	False
1728	1965	2009	False
6442	1965	1970	True
2291	1965	2006	False
7239	1962	1965	True
1530	1964	2010	False
4769	1965	1991	False
7313	1962	1965	True
5670	1965	1985	False
5097	1961	1989	False
1514	1965	2010	False
7267	1963	1965	True
1469	1965	2010	False
6274	1965	1973	True
5279	1964	1988	False
2772	1965	2003	False
2331	1961	2006	False
6455	1964	1970	True
2609	1964	2004	False
3409	1963	1999	False
6679	1962	1968	True
3429	1961	1999	False
4373	1962	1994	False
2073	1960	2007	False
3955	1963	1996	False
2997	1964	2002	False
362	1964	2017	False
1226	1963	2012	False
7845	1962	1962	True
1192	1963	2012	False
8226	1962	1960	False
6929	1962	1967	True
7822	1962	1962	True
4783	1965	1991	False
3223	1964	2000	False
2194	1961	2006	False
7350	1962	1965	True
1152	1965	2012	False
1104	1963	2012	False
7216	1965	1965	True
7059	1962	1966	True
4216	1965	1995	False
5666	1963	1985	False
258	1965	2018	False
3087	1961	2001	False
5054	1964	1989	False
4492	1965	1993	False
1831	1962	2008	False
5055	1963	1989	False
896	1964	2014	False
4535	1961	1993	False
6921	1965	1967	True
1690	1964	2009	False
1432	1964	2011	False
7856	1962	1962	True
1508	1963	2010	False
8235	1962	1960	False
7625	1962	1963	True
8084	1963	1960	False
1309	1961	2011	False
2563	1965	2004	False
7275	1962	1965	True
2902	1965	2002	False
1129	1965	2012	False
5864	1965	1984	False
4627	1964	1992	False
430	1965	2016	False
6491	1965	1969	True
7635	1962	1963	True
3706	1965	1998	False
3441	1965	1999	False
7436	1965	1964	False
929	1965	2013	False
3317	1965	2000	False
7021	1962	1966	True
3257	1965	2000	False
7170	1962	1966	True
1460	1965	2010	False
7437	1961	1964	True
171	1960	2018	False
4752	1963	1991	False
2628	1964	2004	False
2797	1961	2003	False
6642	1961	1969	True
7784	1965	1962	False
3977	1961	1996	False
1598	1965	2010	False
5030	1960	1990	False
3940	1965	1996	False
638	1961	2015	False
4559	1965	1992	False
2726	1963	2003	False
1271	1961	2011	False
6216	1964	1975	False
5915	1964	1983	False
1930	1965	2008	False
2538	1964	2004	False
5851	1965	1984	False
1708	1960	2009	False
3685	1961	1998	False
903	1964	2014	False
7613	1962	1963	True
3425	1964	1999	False
4763	1965	1991	False
8031	1965	1961	False
1656	1961	2009	False
217	1964	2018	False
917	1965	2013	False
336	1964	2017	False
6164	1965	1976	False
4951	1965	1990	False
568	1964	2015	False
764	1965	2014	False
8167	1961	1960	False
5777	1965	1985	False
4283	1962	1994	False
5093	1965	1989	False
3997	1965	1996	False
1785	1965	2009	False
2887	1961	2002	False
2874	1963	2002	False
5896	1962	1983	False
1796	1965	2008	False
3721	1965	1998	False
3888	1960	1997	False
769	1965	2014	False
2294	1963	2006	False
8192	1964	1960	False
1202	1961	2012	False
4643	1965	1992	False
3192	1964	2001	False
2672	1964	2004	False
5081	1965	1989	False
500	1961	2016	False
99	1961	2019	False
4172	1963	1995	False
5375	1965	1987	False
1535	1965	2010	False
4899	1964	1990	False
577	1964	2015	False
7154	1964	1966	True
3785	1964	1997	False
1461	1964	2010	False
8174	1962	1960	False
1950	1963	2008	False
4356	1961	1994	False
6500	1962	1969	True
1327	1965	2011	False
3348	1965	2000	False
2034	1961	2007	False
3054	1961	2001	False
4073	1964	1996	False
2368	1963	2005	False
4094	1965	1995	False
3254	1965	2000	False
6535	1962	1969	True
4058	1965	1996	False
5470	1961	1987	False
3556	1964	1999	False
894	1964	2014	False
1499	1965	2010	False
6767	1962	1968	True
1797	1965	2008	False
7017	1962	1967	True
6631	1961	1969	True
5111	1965	1989	False
1117	1965	2012	False
1197	1965	2012	False
2488	1963	2005	False
2456	1965	2005	False
2645	1964	2004	False
4647	1964	1992	False
736	1965	2014	False
6550	1962	1969	True
5753	1961	1985	False
5571	1964	1986	False
2085	1964	2007	False
1809	1961	2008	False
6239	1965	1973	True
1973	1965	2008	False
104	1961	2019	False
5765	1965	1985	False
830	1965	2014	False
5132	1961	1989	False
472	1965	2016	False
1590	1964	2010	False
3056	1964	2001	False
1258	1961	2012	False
755	1965	2014	False
1732	1961	2009	False
1200	1961	2012	False
1417	1961	2011	False
6204	1963	1975	False
6450	1962	1970	True
486	1965	2016	False
6381	1964	1970	True
5013	1960	1990	False
6783	1963	1968	True
2182	1965	2006	False
3935	1965	1996	False
2375	1964	2005	False
5737	1965	1985	False
3880	1961	1997	False
6199	1965	1975	True
7967	1962	1961	False
5451	1965	1987	False
3845	1963	1997	False
8008	1962	1961	False
3116	1964	2001	False
1694	1961	2009	False
5639	1963	1986	False
1199	1965	2012	False
8253	1962	1960	False
4516	1961	1993	False
7652	1965	1963	False
5193	1964	1989	False
7261	1964	1965	True
2409	1964	2005	False
2881	1964	2002	False
15	1965	2019	False
7840	1962	1962	True
1230	1963	2012	False
1595	1964	2010	False
7690	1962	1963	True
7700	1962	1963	True
7843	1962	1962	True
195	1963	2018	False
7590	1962	1963	True
2791	1964	2003	False
6996	1962	1967	True
7393	1965	1964	False
3487	1964	1999	False
188	1965	2018	False
7078	1962	1966	True
942	1963	2013	False
1076	1964	2013	False
6249	1965	1973	True
708	1963	2015	False
386	1965	2016	False
4698	1964	1992	False
379	1964	2016	False
17	1961	2019	False
1324	1964	2011	False
536	1965	2016	False
5677	1965	1985	False
1228	1965	2012	False
4572	1963	1992	False
3274	1964	2000	False
4237	1964	1995	False
786	1965	2014	False
1527	1965	2010	False
1148	1964	2012	False
828	1965	2014	False
954	1963	2013	False
2493	1961	2005	False
6276	1965	1973	True
371	1965	2017	False
949	1961	2013	False
688	1965	2015	False
1342	1963	2011	False
2332	1963	2006	False
4105	1965	1995	False
2794	1964	2003	False
3468	1965	1999	False
1220	1965	2012	False
2612	1964	2004	False
6750	1962	1968	True
2378	1964	2005	False
277	1963	2018	False
7583	1965	1963	False
6625	1961	1969	True
1241	1965	2012	False
2587	1961	2004	False
1133	1961	2012	False
1769	1965	2009	False
2210	1960	2006	False
44	1961	2019	False
7428	1960	1964	True
7811	1962	1962	True
5356	1964	1988	False
1145	1961	2012	False
7703	1962	1963	True
1893	1961	2008	False
5040	1961	1990	False
7621	1962	1963	True
3782	1964	1997	False
2915	1963	2002	False
1689	1965	2009	False
2560	1965	2004	False
531	1963	2016	False
1486	1961	2010	False
3171	1961	2001	False
6081	1965	1977	False
1911	1964	2008	False
2663	1965	2004	False
6177	1961	1976	False
6595	1965	1969	True
4813	1963	1991	False
7068	1965	1966	True
2733	1964	2003	False
2015	1961	2007	False
922	1961	2013	False
7908	1964	1961	False
6390	1962	1970	True
1724	1963	2009	False
2159	1964	2006	False
4965	1964	1990	False
2268	1965	2006	False
1169	1965	2012	False
3422	1965	1999	False
4649	1963	1992	False
5819	1965	1984	False
6670	1964	1968	True
926	1965	2013	False
4510	1965	1993	False
3696	1965	1998	False
893	1961	2014	False
3049	1961	2001	False
6493	1962	1969	True
2618	1965	2004	False
2909	1964	2002	False
1545	1963	2010	False
1660	1964	2009	False
2283	1964	2006	False
2403	1962	2005	False
6140	1962	1976	False
1931	1964	2008	False
5847	1965	1984	False
7416	1965	1964	False
6845	1962	1967	True
6594	1965	1969	True
7352	1963	1965	True
2503	1964	2005	False
6369	1963	1970	True
4817	1963	1991	False
2123	1965	2007	False
2940	1961	2002	False
8052	1964	1961	False
1301	1965	2011	False
5348	1965	1988	False
6836	1962	1968	True
180	1965	2018	False
3263	1964	2000	False
3713	1964	1998	False
927	1964	2013	False
8071	1962	1961	False
4326	1965	1994	False
4635	1965	1992	False
4582	1963	1992	False
222	1965	2018	False
4882	1964	1991	False
3621	1965	1998	False
6667	1962	1968	True
3531	1965	1999	False
8109	1962	1960	False
1668	1962	2009	False
2191	1965	2006	False
5461	1965	1987	False
599	1965	2015	False
5786	1965	1985	False
55	1961	2019	False
1478	1963	2010	False
6919	1963	1967	True
8127	1965	1960	False
426	1964	2016	False
1359	1965	2011	False
7688	1965	1963	False
6714	1962	1968	True
7974	1962	1961	False
4773	1960	1991	False
3876	1965	1997	False
5147	1965	1989	False
5928	1965	1982	False
2249	1960	2006	False
7448	1965	1964	False
1364	1963	2011	False
2133	1963	2007	False
3871	1965	1997	False
7830	1962	1962	True
2675	1961	2004	False
417	1961	2016	False
1328	1961	2011	False
1291	1965	2011	False
608	1965	2015	False
4251	1960	1994	False
3763	1960	1997	False
5952	1965	1982	False
7212	1962	1965	True
4471	1965	1993	False
1335	1964	2011	False
1090	1964	2013	False
4606	1963	1992	False
2192	1961	2006	False
2756	1963	2003	False
3187	1965	2001	False
5135	1965	1989	False
7763	1962	1962	True
4223	1964	1995	False
6608	1962	1969	True
5948	1962	1982	False
5814	1961	1985	False
2662	1965	2004	False
4307	1961	1994	False
1345	1965	2011	False
1393	1961	2011	False
4534	1965	1993	False
1563	1964	2010	False
8138	1962	1960	False
1967	1965	2008	False
7353	1962	1965	True
7462	1965	1964	False
3179	1961	2001	False
5119	1963	1989	False
1867	1964	2008	False
532	1965	2016	False
7397	1964	1964	True
677	1965	2015	False
6282	1963	1972	True
2957	1965	2002	False
1754	1962	2009	False
4939	1965	1990	False
4269	1964	1994	False
5888	1961	1983	False
5410	1965	1987	False
4415	1961	1993	False
1635	1965	2009	False
7589	1965	1963	False
491	1965	2016	False
5249	1964	1988	False
7417	1965	1964	False
3524	1965	1999	False
1541	1964	2010	False
4295	1965	1994	False
7366	1962	1965	True
2043	1963	2007	False
1175	1964	2012	False
6380	1961	1970	True
6427	1964	1970	True
1546	1964	2010	False
6102	1965	1977	False
6681	1962	1968	True
511	1965	2016	False
1800	1965	2008	False
4621	1962	1992	False
5901	1961	1983	False
1510	1961	2010	False
4030	1961	1996	False
3651	1964	1998	False
5699	1963	1985	False
4868	1965	1991	False
